Region,Country,Year,Sex,actual suicide rate,low suicide rate,high suicide rate,AvgTemperature
Eastern Mediterranean,Kuwait,2003,Male,3.53,2.78,4.41,80.83643835616438
Eastern Mediterranean,Lebanon,2003,Male,3.58,1.96,6.32,70.11972602739726
South-East Asia,Indonesia,2003,Both sexes,3.55,2.63,4.45,-3.5054794520547947
Eastern Mediterranean,Egypt,2003,Both sexes,3.71,1.78,6.78,71.88
Europe,Romania,2003,Female,3.73,3.18,4.37,51.52630136986301
Eastern Mediterranean,Bahrain,2003,Female,3.77,2.74,5.09,80.9764383561644
Europe,Portugal,2003,Female,3.81,3.14,4.56,63.05835616438356
Americas,Argentina,2003,Female,3.76,3.19,4.39,61.04246575342466
Eastern Mediterranean,Tunisia,2003,Both sexes,3.85,2.13,6.37,66.88109589041096
South-East Asia,Sri Lanka,2003,Male,33.24,26.76,52.72,81.3854794520548
Africa,Zambia,2003,Male,34.22,22.01,51.25,59.5027397260274
Africa,Uganda,2003,Male,36.75,21.89,59.34,-34.60767123287671
Africa,Mozambique,2003,Male,37.12,23.83,54.57,66.59972602739727
Europe,Belarus,2003,Both sexes,37.09,32.08,42.42,44.604109589041094
Europe,Hungary,2003,Male,37.45,33.36,41.81,51.32328767123288
Americas,Guyana,2003,Both sexes,38.13,29.11,75.46,13.20054794520548
Europe,Kazakhstan,2003,Both sexes,39.05,34.07,44.41,48.065479452054795
Western Pacific,Mongolia,2003,Male,39.2,24.49,59.72,29.238904109589043
Eastern Mediterranean,United Arab Emirates,2003,Female,3.96,2.45,6.01,83.39438356164383
Eastern Mediterranean,Jordan,2003,Male,4.01,2.68,5.8,63.4613698630137
Eastern Mediterranean,Saudi Arabia,2003,Both sexes,4.02,2.82,6.31,79.72082191780821
Africa,Algeria,2003,Both sexes,4.12,2.2,7.1,65.04273972602739
Europe,Poland,2003,Female,4.1,3.83,4.38,47.068219178082195
Americas,Bahamas,2003,Male,4.32,3.2,5.67,79.17753424657533
Western Pacific,Australia,2003,Female,4.27,3.69,4.89,61.32153424657535
Americas,Mexico,2003,Both sexes,4.27,4.06,4.48,34.795890410958904
Europe,Greece,2003,Male,4.43,3.75,5.19,64.9186301369863
Africa,Mauritania,2003,Female,4.51,2.49,7.24,74.12520547945206
Americas,Peru,2003,Male,4.5,2.79,6.12,64.37726027397261
Americas,Guatemala,2003,Female,4.5,3.36,5.8,63.58767123287672
Europe,Tajikistan,2003,Both sexes,4.55,3.2,6.2,59.300821917808214
Europe,Uzbekistan,2003,Female,4.69,3.87,5.64,60.167671232876714
Americas,Brazil,2003,Both sexes,4.69,4.35,8.46,70.90173515981735
Eastern Mediterranean,Egypt,2003,Male,4.82,2.14,9.29,71.88
Americas,Colombia,2003,Both sexes,4.81,4.13,12.99,54.973424657534245
Europe,Albania,2003,Both sexes,4.94,3.26,6.43,61.87232876712329
Americas,Suriname,2003,Male,43.7,32.84,56.78,-19.69835616438356
Europe,Latvia,2003,Male,44.2,38.32,50.58,45.67205479452055
Africa,Namibia,2003,Male,44.79,27.31,68.48,42.141917808219176
Africa,South Africa,2003,Male,45.01,32.34,57.11,61.7172602739726
Africa,Central African Republic,2003,Male,48.27,26.69,77.94,71.9717808219178
Europe,Ireland,2003,Female,5.04,4.09,6.08,49.970684931506845
Americas,Honduras,2003,Male,5.14,2.74,10.35,70.82
Europe,Kyrgyzstan,2003,Female,5.09,4.09,6.28,52.84219178082192
Europe,Turkmenistan,2003,Female,5.14,4.12,6.31,62.26657534246575
Africa,Nigeria,2003,Female,5.15,2.77,7.89,22.05890410958904
Africa,Algeria,2003,Male,5.17,2.76,9.13,65.04273972602739
Eastern Mediterranean,Tunisia,2003,Male,5.2,2.95,8.6,66.88109589041096
South-East Asia,Thailand,2003,Female,5.2,3.61,7.22,84.49232876712328
Europe,Bulgaria,2003,Female,5.21,4.31,6.21,50.17205479452055
Europe,Denmark,2003,Female,5.16,4.27,6.15,47.11150684931507
Americas,Canada,2003,Female,5.22,4.54,5.94,42.260958904109586
Europe,Germany,2003,Female,5.23,4.57,5.94,-14.233614088820826
Americas,Dominican Republic,2003,Both sexes,5.33,3.69,7.53,76.83945205479452
South-East Asia,Indonesia,2003,Male,5.27,3.79,6.6,-3.5054794520547947
Europe,Iceland,2003,Female,5.34,4.11,6.83,43.20164383561644
Europe,Italy,2003,Both sexes,5.27,4.96,5.57,58.35890410958904
Europe,Georgia,2003,Both sexes,5.69,4.28,7.42,55.84465753424657
Europe,Croatia,2003,Female,5.68,4.74,6.75,54.459452054794525
South-East Asia,Bangladesh,2003,Both sexes,5.81,3.9,8.21,-1.0745205479452056
Africa,Mauritania,2003,Both sexes,5.93,3.18,10.18,74.12520547945206
Eastern Mediterranean,Pakistan,2003,Female,5.93,3.91,8.98,75.68260273972604
Western Pacific,Malaysia,2003,Both sexes,5.91,4.06,8.05,82.15315068493152
Eastern Mediterranean,Saudi Arabia,2003,Male,5.93,4.2,9.4,79.72082191780821
Americas,Cuba,2003,Female,5.92,5.06,6.89,75.31397260273972
Europe,Norway,2003,Female,5.94,5.48,6.4,41.80301369863014
Europe,Ukraine,2003,Male,54.23,47.69,61.07,47.0627397260274
Americas,Guyana,2003,Male,59.95,46.58,105.3,13.20054794520548
Africa,Madagascar,2003,Female,6.3,3.86,9.76,65.41150684931507
Americas,Panama,2003,Both sexes,6.32,5.15,7.64,80.11835616438357
Africa,Malawi,2003,Female,6.4,3.89,9.71,-87.35808219178082
Eastern Mediterranean,Oman,2003,Both sexes,6.43,4.2,9.72,80.27506849315068
Europe,Israel,2003,Both sexes,6.4,5.43,7.47,67.89260273972603
Europe,Spain,2003,Both sexes,6.42,5.6,7.29,61.35753424657534
Africa,Senegal,2003,Female,6.53,3.96,10.1,75.94383561643835
Europe,Tajikistan,2003,Male,6.46,4.57,8.74,59.300821917808214
Africa,Gabon,2003,Female,6.59,3.91,10.42,75.94438356164383
Europe,Albania,2003,Male,6.64,4.06,8.73,61.87232876712329
Americas,Uruguay,2003,Female,6.55,5.33,7.9,59.18
Americas,Nicaragua,2003,Both sexes,6.65,4.45,8.44,80.41917808219178
Africa,Kenya,2003,Female,6.67,5.19,8.18,43.98
Eastern Mediterranean,United Arab Emirates,2003,Both sexes,6.8,4.17,9.99,83.39438356164383
Africa,Guinea,2003,Female,6.9,4.14,10.94,73.59260273972602
Eastern Mediterranean,Qatar,2003,Both sexes,6.88,4.5,10.68,82.7695890410959
Europe,Belarus,2003,Male,69.09,60.06,78.71,44.604109589041094
Europe,Austria,2003,Female,7.04,6.02,8.14,51.49506849315069
Western Pacific,New Zealand,2003,Female,7.14,6.04,8.3,55.82821917808219
Africa,Sierra Leone,2003,Female,7.27,4.25,11.58,67.88191780821919
Africa,Gambia,2003,Female,7.28,4.35,11.41,-18.722465753424657
Europe,Ukraine,2003,Female,7.33,6.33,8.43,47.0627397260274
Europe,Sweden,2003,Female,7.27,6.37,8.19,45.285479452054794
Africa,Benin,2003,Female,7.37,4.36,11.83,74.90821917808219
Americas,Colombia,2003,Male,7.41,6.42,15.19,54.973424657534245
Americas,Mexico,2003,Male,7.44,7.09,7.78,34.795890410958904
Eastern Mediterranean,Morocco,2003,Female,7.52,3.69,14.52,63.36931506849315
Africa,Mauritania,2003,Male,7.61,3.99,13.7,74.12520547945206
Americas,Brazil,2003,Male,7.6,7.09,14.87,70.90173515981735
Africa,Uganda,2003,Female,7.83,4.24,13.91,-34.60767123287671
Eastern Mediterranean,United Arab Emirates,2003,Male,7.92,4.83,11.58,83.39438356164383
Europe,Kazakhstan,2003,Male,70.06,61.36,79.38,48.065479452054795
Americas,Costa Rica,2003,Both sexes,8.14,6.8,9.61,72.54465753424657
Americas,Belize,2003,Both sexes,8.17,6.23,10.47,79.47068493150685
Western Pacific,Singapore,2003,Female,8.17,6.82,9.64,81.58027397260274
Europe,France,2003,Female,8.17,7.13,9.24,56.390821917808225
Africa,Guinea-Bissau,2003,Female,8.27,4.83,13.23,-99.0
Africa,Mozambique,2003,Female,8.27,4.8,13.3,66.59972602739727
South-East Asia,Bangladesh,2003,Male,8.33,5.56,11.75,-1.0745205479452056
Europe,Hungary,2003,Female,8.34,7.18,9.57,51.32328767123288
Europe,Italy,2003,Male,8.32,7.85,8.74,58.35890410958904
Europe,Latvia,2003,Female,8.36,6.75,10.18,45.67205479452055
Europe,Switzerland,2003,Female,8.48,7.24,9.78,50.77844748858448
Europe,Finland,2003,Female,8.58,7.37,9.85,41.38876712328767
Europe,Portugal,2003,Both sexes,8.7,7.39,10.15,63.05835616438356
Americas,Dominican Republic,2003,Male,8.78,6.1,12.4,76.83945205479452
Western Pacific,Malaysia,2003,Male,8.86,5.93,12.16,82.15315068493152
Africa,Togo,2003,Female,9.14,5.25,15.05,73.45095890410958
Western Pacific,Mongolia,2003,Female,9.08,5.69,13.63,29.238904109589043
Eastern Mediterranean,Qatar,2003,Male,9.12,5.99,14.24,82.7695890410959
Africa,Nigeria,2003,Both sexes,9.16,5.17,14.65,22.05890410958904
Europe,Belgium,2003,Female,9.23,8.03,10.54,52.32383561643836
Europe,Belarus,2003,Female,9.47,7.9,11.18,44.604109589041094
Western Pacific,Australia,2003,Both sexes,9.61,8.57,10.72,61.32153424657535
Americas,Argentina,2003,Both sexes,9.66,8.32,14.44,61.04246575342466
Eastern Mediterranean,Oman,2003,Male,9.77,6.42,14.74,80.27506849315068
Europe,Georgia,2003,Male,9.79,7.45,12.6,55.84465753424657
Africa,Namibia,2003,Female,9.87,5.31,16.41,42.141917808219176
Eastern Mediterranean,Bahrain,2003,Both sexes,9.93,6.29,13.33,80.9764383561644
Americas,Barbados,2002,Female,0.18,0.13,0.23,78.76
Americas,Barbados,2002,Both sexes,0.29,0.22,0.38,78.76
Americas,Barbados,2002,Male,0.4,0.31,0.53,78.76
Americas,Bahamas,2002,Female,0.85,0.62,1.15,76.5254794520548
Europe,Greece,2002,Female,0.88,0.7,1.11,63.395890410958906
Americas,Honduras,2002,Female,1.13,0.63,1.87,66.5931506849315
Western Pacific,Philippines,2002,Female,1.06,0.92,1.2,79.57287671232876
Europe,Cyprus,2002,Female,1.24,0.89,1.7,28.19671232876712
Americas,Mexico,2002,Female,1.34,1.26,5.3,30.921552511415523
Eastern Mediterranean,Saudi Arabia,2002,Female,1.44,0.93,2.12,77.69123287671232
Eastern Mediterranean,Kuwait,2002,Female,1.44,1.09,1.84,77.99232876712328
Americas,Dominican Republic,2002,Female,1.82,1.25,2.58,76.71506849315068
Eastern Mediterranean,Oman,2002,Female,1.85,1.14,2.87,75.59041095890412
Europe,Belarus,2002,Female,9.96,8.34,11.69,44.938904109589046
Europe,Spain,2002,Male,9.98,8.76,11.27,57.7586301369863
Africa,Guinea,2002,Both sexes,10.12,5.76,16.53,61.438904109589046
South-East Asia,Nepal,2002,Both sexes,10.14,6.03,14.93,58.15315068493151
Americas,Argentina,2002,Both sexes,10.28,8.85,11.85,60.78739726027398
Eastern Mediterranean,Morocco,2002,Both sexes,10.38,4.71,19.24,61.52739726027397
South-East Asia,Thailand,2002,Both sexes,10.45,7.03,14.54,82.71561643835616
Western Pacific,Australia,2002,Both sexes,10.38,9.27,11.56,60.47539726027398
Africa,Ethiopia,2002,Female,10.54,7.62,14.22,-48.32219178082191
Americas,Canada,2002,Both sexes,10.53,9.41,11.72,40.827178082191786
Americas,Haiti,2002,Female,10.62,6.0,17.06,38.8145205479452
Africa,Sierra Leone,2002,Both sexes,10.74,5.82,17.62,-93.54876712328767
Africa,Namibia,2002,Female,10.71,5.9,17.55,-0.0342465753424658
Africa,Madagascar,2002,Both sexes,10.78,6.72,16.43,64.12273972602739
Europe,Norway,2002,Both sexes,11.01,10.31,11.74,39.71616438356164
Europe,Germany,2002,Both sexes,11.0,9.75,12.31,-14.424931506849315
Europe,Denmark,2002,Both sexes,11.18,9.61,12.87,46.3627397260274
Western Pacific,China,2002,Female,11.23,9.84,12.83,58.87446575342465
Eastern Mediterranean,Pakistan,2002,Both sexes,11.26,5.54,19.88,71.25356164383561
Western Pacific,Singapore,2002,Both sexes,11.27,9.52,13.13,80.61534246575341
Europe,Uzbekistan,2002,Both sexes,11.3,9.59,13.15,59.10986301369863
Europe,Ireland,2002,Both sexes,11.53,10.05,13.14,48.32493150684931
Africa,Gambia,2002,Both sexes,11.48,6.1,19.42,59.05150684931507
Africa,Congo,2002,Female,11.46,6.46,18.8,73.97808219178083
Europe,Kazakhstan,2002,Female,11.79,10.05,13.7,48.578630136986305
Europe,Iceland,2002,Both sexes,11.75,9.39,14.49,40.38054794520548
Americas,Haiti,2002,Both sexes,12.09,6.36,19.4,38.8145205479452
Western Pacific,New Zealand,2002,Both sexes,12.16,10.78,13.63,53.43534246575343
Americas,Suriname,2002,Female,12.23,8.62,16.65,-15.69041095890411
Europe,Romania,2002,Both sexes,12.32,10.8,27.34,51.17424657534246
Western Pacific,China,2002,Both sexes,12.52,9.89,14.54,58.87446575342465
Europe,Sweden,2002,Both sexes,12.62,11.28,14.06,44.59698630136986
Africa,Burundi,2002,Female,12.56,7.16,20.25,-99.0
Africa,Zambia,2002,Female,12.57,7.34,19.98,65.45260273972603
Americas,Costa Rica,2002,Male,12.69,10.69,14.85,71.25917808219178
Europe,Slovakia,2002,Both sexes,12.74,9.78,27.2,50.71945205479451
Europe,Georgia,2002,Male,12.77,9.81,16.36,54.58383561643835
Americas,Cuba,2002,Both sexes,12.91,11.29,14.69,74.03890410958904
Europe,Bulgaria,2002,Both sexes,12.97,11.07,15.06,48.79643835616439
Africa,South Africa,2002,Female,12.95,8.63,17.62,60.10082191780822
Eastern Mediterranean,Bahrain,2002,Male,13.08,8.6,17.93,78.89479452054795
Eastern Mediterranean,Morocco,2002,Male,13.31,5.74,23.93,61.52739726027397
Africa,Nigeria,2002,Male,13.63,8.06,22.49,36.8613698630137
Americas,Belize,2002,Male,13.68,10.46,17.48,78.89342465753424
Americas,Guatemala,2002,Both sexes,13.67,10.56,17.32,63.49917808219178
Africa,Central African Republic,2002,Female,13.65,7.27,22.85,73.27890410958904
Africa,Senegal,2002,Both sexes,13.73,8.76,20.36,72.58328767123288
Western Pacific,Singapore,2002,Male,13.76,11.75,15.95,80.61534246575341
Africa,Kenya,2002,Both sexes,13.91,10.16,18.49,8.015890410958903
Americas,Haiti,2002,Male,13.93,6.89,22.33,38.8145205479452
Western Pacific,China,2002,Male,13.98,9.99,16.44,58.87446575342465
Africa,Guinea,2002,Male,14.42,7.96,24.06,61.438904109589046
Americas,Guyana,2002,Female,14.64,10.28,45.59,35.873698630136985
Europe,Croatia,2002,Both sexes,14.9,12.88,17.14,52.648493150684935
Africa,Benin,2002,Both sexes,14.86,9.14,22.86,78.42164383561644
Africa,Sierra Leone,2002,Male,15.03,7.8,25.13,-93.54876712328767
Europe,Austria,2002,Both sexes,15.11,13.36,17.01,50.215616438356165
Europe,Turkmenistan,2002,Both sexes,15.16,12.74,17.88,61.51342465753425
Europe,Poland,2002,Both sexes,15.24,14.51,15.98,46.95315068493151
South-East Asia,Thailand,2002,Male,15.44,10.31,21.48,82.71561643835616
Africa,Madagascar,2002,Male,15.46,9.73,23.45,64.12273972602739
Europe,France,2002,Both sexes,15.59,13.86,20.58,54.06767123287671
Europe,Portugal,2002,Male,15.66,13.37,34.0,60.55287671232877
Africa,Gambia,2002,Male,15.82,7.97,27.66,59.05150684931507
South-East Asia,India,2002,Female,15.95,13.5,18.65,78.33986301369863
Europe,Switzerland,2002,Both sexes,15.98,14.08,17.95,48.90474885844748
Europe,Kyrgyzstan,2002,Both sexes,16.19,13.69,18.99,52.152054794520545
Western Pacific,Australia,2002,Male,16.22,14.61,17.92,60.47539726027398
Europe,Norway,2002,Male,16.16,15.2,17.15,39.71616438356164
Americas,Canada,2002,Male,16.29,14.67,18.02,40.827178082191786
Eastern Mediterranean,Pakistan,2002,Male,16.27,7.07,30.06,71.25356164383561
Africa,Malawi,2002,Both sexes,16.54,10.63,24.25,-39.438630136986305
Europe,Denmark,2002,Male,16.6,14.44,18.88,46.3627397260274
Africa,Guinea-Bissau,2002,Both sexes,16.74,9.16,26.83,-99.0
Africa,Gabon,2002,Both sexes,16.85,10.04,25.95,77.28383561643835
Africa,Ethiopia,2002,Both sexes,16.93,12.23,23.28,-48.32219178082191
Europe,Belgium,2002,Both sexes,17.12,15.27,19.06,50.67506849315069
Americas,Argentina,2002,Male,17.19,14.86,19.73,60.78739726027398
Europe,Germany,2002,Male,17.2,15.31,19.16,-14.424931506849315
Europe,Iceland,2002,Male,17.74,14.32,21.61,40.38054794520548
South-East Asia,Nepal,2002,Male,17.89,10.63,26.15,58.15315068493151
Americas,Uruguay,2002,Both sexes,17.9,15.33,20.72,59.04136986301369
Western Pacific,Japan,2002,Both sexes,17.88,17.26,18.41,54.0972602739726
Europe,Uzbekistan,2002,Male,18.01,15.38,20.82,59.10986301369863
Africa,Togo,2002,Both sexes,18.08,10.89,27.87,51.19150684931507
South-East Asia,India,2002,Both sexes,18.16,14.24,21.33,78.33986301369863
Europe,Sweden,2002,Male,18.49,16.64,20.46,44.59698630136986
Western Pacific,New Zealand,2002,Male,18.67,16.73,20.72,53.43534246575343
Europe,Ireland,2002,Male,18.79,16.63,21.14,48.32493150684931
Americas,Cuba,2002,Male,18.86,16.64,21.29,74.03890410958904
Europe,Finland,2002,Both sexes,19.18,17.03,21.47,40.781643835616435
Africa,Congo,2002,Both sexes,19.77,11.51,31.09,73.97808219178083
Europe,Cyprus,2002,Both sexes,2.03,1.42,2.93,28.19671232876712
Americas,Costa Rica,2002,Female,1.98,1.55,2.47,71.25917808219178
South-East Asia,Indonesia,2002,Female,1.96,1.55,2.47,-77.77369863013699
Americas,Peru,2002,Female,2.07,1.45,2.83,63.96027397260274
Western Pacific,Philippines,2002,Both sexes,2.11,1.71,2.65,79.57287671232876
Eastern Mediterranean,Lebanon,2002,Female,2.19,1.27,3.46,68.42438356164384
Eastern Mediterranean,Jordan,2002,Female,2.22,1.52,3.14,62.16273972602741
Americas,Brazil,2002,Female,2.16,1.97,2.33,69.89059360730593
Americas,Panama,2002,Female,2.34,1.76,3.04,79.69561643835617
Europe,Greece,2002,Both sexes,2.29,1.91,2.73,63.395890410958906
Americas,Colombia,2002,Female,2.32,1.95,12.63,54.68684931506849
Americas,Bahamas,2002,Both sexes,2.44,1.8,3.22,76.5254794520548
Europe,Italy,2002,Female,2.42,2.25,2.59,55.63178082191781
Eastern Mediterranean,Qatar,2002,Female,2.47,1.52,3.79,80.70191780821918
Eastern Mediterranean,Tunisia,2002,Female,2.57,1.36,4.27,65.05178082191782
Americas,Belize,2002,Female,2.56,1.89,3.36,78.89342465753424
Eastern Mediterranean,Egypt,2002,Female,2.7,1.45,4.4,70.63095890410959
Europe,Tajikistan,2002,Female,2.73,1.91,3.78,58.740821917808226
South-East Asia,Nepal,2002,Female,2.8,1.69,4.41,58.15315068493151
Europe,Georgia,2002,Female,2.75,1.97,3.77,54.58383561643835
Europe,Cyprus,2002,Male,2.81,1.96,4.17,28.19671232876712
Europe,Israel,2002,Female,2.76,2.21,3.42,64.5317808219178
Americas,Nicaragua,2002,Female,2.81,2.19,3.56,79.66767123287671
Eastern Mediterranean,Lebanon,2002,Both sexes,2.88,1.6,4.89,68.42438356164384
Western Pacific,Malaysia,2002,Female,2.88,2.1,3.84,80.7186301369863
Eastern Mediterranean,Kuwait,2002,Both sexes,2.9,2.26,3.63,77.99232876712328
South-East Asia,India,2002,Male,20.43,15.04,24.06,78.33986301369863
Africa,Uganda,2002,Both sexes,20.48,11.93,33.84,48.56301369863014
Africa,Burundi,2002,Both sexes,20.51,12.27,32.01,-99.0
Africa,Mozambique,2002,Both sexes,20.83,13.03,31.0,73.01616438356164
Europe,Bulgaria,2002,Male,21.0,18.04,24.27,48.79643835616439
Europe,Romania,2002,Male,21.3,18.79,38.99,51.17424657534246
South-East Asia,Sri Lanka,2002,Both sexes,21.46,17.59,33.46,78.40191780821918
Africa,Kenya,2002,Male,22.12,15.8,30.06,8.015890410958903
Africa,Zambia,2002,Both sexes,22.32,13.9,34.17,65.45260273972603
Africa,Senegal,2002,Male,22.46,14.53,32.89,72.58328767123288
Europe,Hungary,2002,Both sexes,22.79,20.2,25.58,51.13232876712328
Western Pacific,Mongolia,2002,Both sexes,22.89,14.11,34.94,28.28876712328767
Europe,Switzerland,2002,Male,22.86,20.36,25.45,48.90474885844748
Europe,Slovakia,2002,Male,23.27,17.76,51.25,50.71945205479451
Europe,France,2002,Male,23.51,21.04,26.12,54.06767123287671
Africa,Ethiopia,2002,Male,23.66,17.09,32.84,-48.32219178082191
Africa,Benin,2002,Male,23.92,14.88,36.26,78.42164383561644
Americas,Guatemala,2002,Male,23.98,18.64,30.27,63.49917808219178
Europe,Croatia,2002,Male,24.36,21.25,27.77,52.648493150684935
Europe,Austria,2002,Male,24.93,22.19,27.86,50.215616438356165
Europe,Belgium,2002,Male,25.34,22.78,28.01,50.67506849315069
Europe,Turkmenistan,2002,Male,25.52,21.65,29.82,61.51342465753425
Africa,Namibia,2002,Both sexes,26.29,15.71,40.61,-0.0342465753424658
Europe,Poland,2002,Male,26.65,25.45,27.86,46.95315068493151
Western Pacific,Japan,2002,Male,26.68,25.94,27.35,54.0972602739726
Europe,Latvia,2002,Both sexes,27.12,23.28,31.31,45.11150684931507
Africa,Guinea-Bissau,2002,Male,27.43,14.63,44.02,-99.0
Americas,Suriname,2002,Both sexes,27.68,20.47,36.54,-15.69041095890411
Europe,Kyrgyzstan,2002,Male,27.92,23.84,32.45,52.152054794520545
Africa,South Africa,2002,Both sexes,28.02,19.58,35.93,60.10082191780822
Africa,Malawi,2002,Male,28.06,18.36,40.51,-39.438630136986305
Africa,Togo,2002,Male,28.22,17.27,42.58,51.19150684931507
Africa,Gabon,2002,Male,28.86,17.22,44.09,77.28383561643835
Europe,Finland,2002,Male,29.73,26.6,33.08,40.781643835616435
Americas,Honduras,2002,Both sexes,3.02,1.65,5.82,66.5931506849315
Europe,Albania,2002,Female,3.03,2.31,3.86,41.51287671232877
Europe,Spain,2002,Female,2.95,2.53,3.41,57.7586301369863
Americas,Peru,2002,Both sexes,3.17,2.06,4.31,63.96027397260274
Eastern Mediterranean,Jordan,2002,Both sexes,3.2,2.14,4.61,62.16273972602741
Africa,Algeria,2002,Female,3.31,1.76,5.42,62.34767123287671
South-East Asia,Bangladesh,2002,Female,3.26,2.21,4.61,7.574246575342466
Europe,Slovakia,2002,Female,3.3,2.63,4.05,50.71945205479451
Western Pacific,Philippines,2002,Male,3.26,2.57,4.25,79.57287671232876
Eastern Mediterranean,Bahrain,2002,Female,3.36,2.41,4.56,78.89479452054795
Eastern Mediterranean,Lebanon,2002,Male,3.59,1.95,6.35,68.42438356164384
South-East Asia,Indonesia,2002,Both sexes,3.64,2.7,4.54,-77.77369863013699
Eastern Mediterranean,Egypt,2002,Both sexes,3.74,1.8,6.84,70.63095890410959
Europe,Greece,2002,Male,3.74,3.16,4.39,63.395890410958906
Eastern Mediterranean,Kuwait,2002,Male,3.79,2.98,4.73,77.99232876712328
Europe,Portugal,2002,Female,3.83,3.16,4.6,60.55287671232877
Eastern Mediterranean,Tunisia,2002,Both sexes,3.88,2.15,6.41,65.05178082191782
Eastern Mediterranean,Saudi Arabia,2002,Both sexes,3.93,2.7,6.09,77.69123287671232
Europe,Romania,2002,Female,3.85,3.26,16.17,51.17424657534246
Americas,Uruguay,2002,Male,30.11,26.16,34.42,59.04136986301369
Africa,Burundi,2002,Male,30.29,18.56,46.44,-99.0
Africa,Central African Republic,2002,Both sexes,30.43,16.55,49.75,73.27890410958904
Europe,Ukraine,2002,Both sexes,30.55,26.8,34.49,47.51260273972602
