Region,Country,Year,Sex,actual suicide rate,low suicide rate,high suicide rate,AvgTemperature,GDP,Population,Happiness Index
South-East Asia,India,2018,Female,11.05,8.72,13.78,79.84376712328766,2018.400292469425,1369003306.0,3.818
Africa,Senegal,2018,Both sexes,11.16,6.73,17.33,71.65452054794521,1484.228225224307,15574909.0,4.769
Europe,Austria,2018,Both sexes,11.19,9.38,13.24,52.533150684931506,51466.60313672992,8840521.0,7.396
Western Pacific,Australia,2018,Both sexes,11.26,9.4,13.34,61.485863013698626,58327.72654202311,24963258.0,7.177
Americas,Haiti,2018,Both sexes,11.37,5.84,18.86,74.56931506849315,1428.4226360289288,11012421.0,3.615
Americas,Costa Rica,2018,Male,11.51,8.36,24.99,70.51452054794521,12383.149946953294,5040734.0,7.141
Europe,Portugal,2018,Male,11.75,9.48,14.5,59.588767123287674,23548.785435137383,10283822.0,5.92
Americas,Suriname,2018,Female,11.94,7.74,17.33,73.3627397260274,6730.836782503209,593715.0,6.269
Europe,Denmark,2018,Male,11.91,9.6,14.64,47.8331506849315,61879.77226609316,5793636.0,7.649
Africa,Guinea,2018,Both sexes,12.24,6.7,20.39,69.18493150684931,944.417268463842,12554864.0,5.252
Europe,Hungary,2018,Both sexes,12.58,10.01,15.55,52.360547945205475,16423.871034958698,9775564.0,5.936
Europe,Sweden,2018,Both sexes,12.69,10.91,14.59,45.467123287671235,54658.4415736568,10175214.0,7.375
Americas,Belize,2018,Male,12.79,9.39,16.96,78.54849315068493,6001.024261515026,382066.0,6.2035
South-East Asia,India,2018,Both sexes,12.88,9.36,16.05,79.84376712328766,2018.400292469425,1369003306.0,3.818
Africa,Benin,2018,Both sexes,12.97,7.74,20.76,78.73178082191781,1194.4376027139062,11940683.0,5.82
Europe,Germany,2018,Male,13.11,10.91,15.52,48.67880512091038,47944.53273529267,82905782.0,7.118
South-East Asia,Sri Lanka,2018,Both sexes,13.24,8.59,21.58,77.70164383561644,4378.62649173021,21670000.0,4.435
Europe,Romania,2018,Male,13.34,10.61,16.42,53.27095890410959,12409.794712469044,19473970.0,6.151
Western Pacific,Japan,2018,Both sexes,13.37,12.73,13.98,56.09525114155252,39925.91472403238,126811000.0,5.794
Africa,Madagascar,2018,Male,13.45,8.04,21.29,64.63506849315068,512.5439915182403,26846541.0,4.071
Africa,Gabon,2018,Both sexes,13.56,7.8,21.82,78.26301369863013,7694.908750688501,2192012.0,4.783
Europe,Norway,2018,Male,13.7,12.51,15.02,41.73342465753425,82786.54634581493,5311916.0,7.444
Africa,Namibia,2018,Both sexes,13.74,7.85,22.9,49.45068493150685,5687.381186712097,2405680.0,4.834
Europe,Switzerland,2018,Male,14.24,11.77,16.97,50.5986301369863,85216.31825063191,8514329.0,7.509
Europe,Belgium,2018,Both sexes,14.32,11.99,16.9,51.39095890410959,47455.52331957778,11427054.0,6.892
Europe,Finland,2018,Both sexes,14.41,11.89,17.18,42.44684931506849,49988.20620213668,5515525.0,7.858
Eastern Mediterranean,Pakistan,2018,Male,14.57,6.26,27.89,75.04849315068493,1464.0225911901814,219731479.0,5.472
South-East Asia,India,2018,Male,14.69,10.01,18.32,79.84376712328766,2018.400292469425,1369003306.0,3.818
Europe,Ireland,2018,Male,14.77,11.91,18.15,48.69315068493151,79986.09973157773,4867316.0,6.962
Americas,Argentina,2018,Male,14.91,12.07,18.1,61.24904109589041,11816.649536985458,44494502.0,5.793
Africa,Togo,2018,Both sexes,14.88,8.81,23.34,77.92054794520548,873.5548866090085,8046679.0,4.023
Americas,Haiti,2018,Male,15.07,7.41,25.07,74.56931506849315,1428.4226360289288,11012421.0,3.615
Americas,Canada,2018,Male,15.57,12.88,18.49,36.807534246575344,46587.609299215925,37072620.0,7.175
Europe,France,2018,Male,15.8,13.03,22.22,51.521232876712325,41937.93391532341,67158348.0,6.666
Western Pacific,New Zealand,2018,Male,15.93,13.52,18.6,58.83068493150685,43791.577626013255,4900600.0,7.37
Americas,Cuba,2018,Male,16.64,13.03,29.45,73.50164383561643,8831.907222337371,11328244.0,5.418
Europe,Iceland,2018,Male,16.64,13.26,20.36,39.42356164383562,74404.72645126643,352721.0,7.505
Western Pacific,Australia,2018,Male,17.14,14.45,20.18,61.485863013698626,58327.72654202311,24963258.0,7.177
Europe,Sweden,2018,Male,17.27,14.89,19.79,45.467123287671235,54658.4415736568,10175214.0,7.375
Europe,Austria,2018,Male,18.01,15.23,21.13,52.533150684931506,51466.60313672992,8840521.0,7.396
Africa,Kenya,2018,Male,18.21,12.85,25.11,63.22520547945206,1845.783412858356,49953304.0,4.656
Africa,Guinea,2018,Male,18.23,9.66,30.52,69.18493150684931,944.417268463842,12554864.0,5.252
South-East Asia,Nepal,2018,Male,18.45,9.78,28.6,63.05643835616438,1113.137497615492,28506712.0,4.91
Europe,Poland,2018,Male,18.63,15.15,22.59,49.65041095890411,15284.46472737225,37974750.0,6.111
Western Pacific,Mongolia,2018,Both sexes,18.67,11.45,28.76,29.2572602739726,4165.022820779153,3163991.0,5.465
Africa,Senegal,2018,Male,18.73,11.42,28.92,71.65452054794521,1484.228225224307,15574909.0,4.769
Americas,Uruguay,2018,Both sexes,18.85,15.28,22.85,60.27890410958904,19026.04961129837,3427042.0,6.372
Western Pacific,Japan,2018,Male,18.85,18.06,19.58,56.09525114155252,39925.91472403238,126811000.0,5.794
Africa,Uganda,2018,Male,19.21,11.96,30.24,69.8309589041096,820.7946894254776,41515395.0,4.322
Americas,Dominican Republic,2018,Female,1.98,1.15,3.19,74.76054794520547,7947.159353957633,10765531.0,5.433
Eastern Mediterranean,Saudi Arabia,2018,Female,2.0,1.18,3.2,79.56835616438356,24175.58312374144,35018133.0,6.356
Americas,Costa Rica,2018,Female,2.1,1.42,2.95,70.51452054794521,12383.149946953294,5040734.0,7.141
Europe,Italy,2018,Female,2.08,1.87,6.71,58.26657534246575,34936.91364094196,60421760.0,6.517
Americas,Nicaragua,2018,Female,2.22,1.52,3.13,78.8158904109589,1981.856370040336,6572233.0,5.819
Americas,Mexico,2018,Female,2.17,1.84,2.53,61.11441605839416,10130.3208730856,124013861.0,6.55
Eastern Mediterranean,Bahrain,2018,Female,2.29,1.53,3.28,81.30082191780822,25415.75006530293,1487340.0,6.662
Europe,Albania,2018,Female,2.38,1.53,3.45,59.88931506849315,5268.116608390283,2866376.0,5.004
Western Pacific,Malaysia,2018,Female,2.37,1.49,3.58,79.53424657534246,11073.981386202044,32399271.0,5.339
Eastern Mediterranean,Lebanon,2018,Both sexes,2.53,1.36,4.5,67.42657534246575,9225.845154876704,5950839.0,5.167
Europe,Romania,2018,Female,2.46,1.86,3.16,53.27095890410959,12409.794712469044,19473970.0,6.151
Europe,Poland,2018,Female,2.48,1.95,3.1,49.65041095890411,15284.46472737225,37974750.0,6.111
Africa,Algeria,2018,Both sexes,2.58,1.39,4.43,62.18082191780822,4171.7953921867875,41927007.0,5.043
Americas,Honduras,2018,Both sexes,2.6,1.35,5.02,67.97753424657535,2457.6864395511943,9792850.0,5.908
Eastern Mediterranean,United Arab Emirates,2018,Female,2.6,1.48,4.24,82.83397260273973,46722.27050289519,9140169.0,6.604
Americas,Guatemala,2018,Female,2.59,1.83,3.53,64.16657534246575,4351.786588356213,16346950.0,6.627
South-East Asia,Indonesia,2018,Both sexes,2.56,1.84,3.52,80.56904109589041,3902.6616754269257,267066843.0,5.34
Eastern Mediterranean,Kuwait,2018,Both sexes,2.56,1.81,3.52,80.1558904109589,32012.135280257677,4317185.0,6.1
Western Pacific,Philippines,2018,Both sexes,2.58,1.84,9.33,80.58191780821919,3194.6727041429067,108568836.0,5.869
Eastern Mediterranean,Jordan,2018,Male,2.94,1.93,4.26,64.8131506849315,4146.407295820336,10459865.0,4.639
Americas,Panama,2018,Both sexes,2.92,2.04,4.05,76.95479452054795,16156.074294370932,4165255.0,6.281
Europe,Spain,2018,Female,2.85,2.26,3.5,59.13059360730593,30383.428977829375,46797754.0,6.513
Americas,Brazil,2018,Female,2.89,2.61,6.4,69.46438356164384,9121.020092499584,210166592.0,6.191
Europe,Belgium,2018,Male,20.25,17.13,23.7,51.39095890410959,47455.52331957778,11427054.0,6.892
Africa,Benin,2018,Male,20.79,12.58,32.87,78.73178082191781,1194.4376027139062,11940683.0,5.82
Europe,Hungary,2018,Male,21.17,17.03,25.95,52.360547945205475,16423.871034958698,9775564.0,5.936
South-East Asia,Sri Lanka,2018,Male,21.5,13.83,36.02,77.70164383561644,4378.62649173021,21670000.0,4.435
Europe,Finland,2018,Male,21.6,17.93,25.64,42.44684931506849,49988.20620213668,5515525.0,7.858
Africa,Mozambique,2018,Both sexes,23.19,13.65,36.15,69.5345205479452,510.3799995266744,29423878.0,4.654
Africa,Central African Republic,2018,Both sexes,23.65,13.09,38.76,76.05178082191782,435.9321867500621,5094780.0,3.388909090909091
Africa,Gabon,2018,Male,24.0,13.9,38.48,78.26301369863013,7694.908750688501,2192012.0,4.783
Africa,Togo,2018,Male,24.1,14.43,37.13,77.92054794520548,873.5548866090085,8046679.0,4.023
Africa,South Africa,2018,Both sexes,24.39,16.4,33.82,60.604109589041094,7063.995646964313,57339635.0,4.884
Africa,Namibia,2018,Male,25.41,14.91,41.83,49.45068493150685,5687.381186712097,2405680.0,4.834
Americas,Suriname,2018,Both sexes,26.23,17.99,36.64,73.3627397260274,6730.836782503209,593715.0,6.269
South-East Asia,Nepal,2018,Female,2.96,1.66,4.77,63.05643835616438,1113.137497615492,28506712.0,4.91
Eastern Mediterranean,Tunisia,2018,Both sexes,3.09,1.66,5.28,65.4613698630137,3577.1684955376886,11933041.0,4.741
Europe,Bulgaria,2018,Female,3.14,2.16,4.4,51.37616438356165,9319.715186840707,7025037.0,5.099
Africa,Algeria,2018,Male,3.24,1.77,5.7,62.18082191780822,4171.7953921867875,41927007.0,5.043
Eastern Mediterranean,Lebanon,2018,Male,3.52,1.86,6.46,67.42657534246575,9225.845154876704,5950839.0,5.167
Africa,Uganda,2018,Female,3.52,2.11,5.55,69.8309589041096,820.7946894254776,41515395.0,4.322
Europe,Iceland,2018,Female,3.48,2.61,4.56,39.42356164383562,74404.72645126643,352721.0,7.505
Americas,Argentina,2018,Female,3.59,2.84,4.44,61.24904109589041,11816.649536985458,44494502.0,5.793
Eastern Mediterranean,Kuwait,2018,Male,3.71,2.64,5.08,80.1558904109589,32012.135280257677,4317185.0,6.1
Europe,Ireland,2018,Female,3.67,2.8,4.66,48.69315068493151,79986.09973157773,4867316.0,6.962
Africa,Nigeria,2018,Female,3.84,1.83,6.04,79.5527397260274,2125.824640669959,198387623.0,5.252
Europe,Portugal,2018,Female,3.84,2.95,4.86,59.588767123287674,23548.785435137383,10283822.0,5.92
Africa,Mauritania,2018,Female,3.85,2.1,6.39,70.25,1749.9542364537308,4270712.0,4.314
Europe,Albania,2018,Both sexes,3.94,2.18,6.03,59.88931506849315,5268.116608390283,2866376.0,5.004
Americas,Colombia,2018,Both sexes,3.87,2.71,8.63,54.83972602739726,6782.037920331896,49276961.0,5.984
Americas,Uruguay,2018,Male,31.48,25.79,37.88,60.27890410958904,19026.04961129837,3427042.0,6.372
Western Pacific,Mongolia,2018,Male,32.16,19.76,49.86,29.2572602739726,4165.022820779153,3163991.0,5.465
Africa,South Africa,2018,Male,39.75,28.16,53.84,60.604109589041094,7063.995646964313,57339635.0,4.884
Africa,Gabon,2018,Female,4.01,2.26,6.47,78.26301369863013,7694.908750688501,2192012.0,4.783
South-East Asia,Indonesia,2018,Male,3.98,2.8,5.57,80.56904109589041,3902.6616754269257,267066843.0,5.34
Western Pacific,Philippines,2018,Male,3.97,2.77,9.35,80.58191780821919,3194.6727041429067,108568836.0,5.869
Europe,Germany,2018,Female,3.99,3.22,4.85,48.67880512091038,47944.53273529267,82905782.0,7.118
Americas,Cuba,2018,Female,4.07,3.07,5.34,73.50164383561643,8831.907222337371,11328244.0,5.418
Africa,Namibia,2018,Female,4.31,2.23,7.42,49.45068493150685,5687.381186712097,2405680.0,4.834
Americas,Honduras,2018,Male,4.42,2.27,8.72,67.97753424657535,2457.6864395511943,9792850.0,5.908
Eastern Mediterranean,Tunisia,2018,Male,4.44,2.47,7.56,65.4613698630137,3577.1684955376886,11933041.0,4.741
Eastern Mediterranean,Oman,2018,Both sexes,4.37,2.64,7.39,75.0695890410959,19887.588726753936,4601157.0,6.853
Europe,Italy,2018,Both sexes,4.42,4.06,6.95,58.26657534246575,34936.91364094196,60421760.0,6.517
Europe,Denmark,2018,Female,4.5,3.46,5.74,47.8331506849315,61879.77226609316,5793636.0,7.649
Europe,France,2018,Female,4.73,3.76,9.14,51.521232876712325,41937.93391532341,67158348.0,6.666
Eastern Mediterranean,Morocco,2018,Female,4.83,2.42,9.26,61.19534246575342,3544.39086724391,35927511.0,4.897
Eastern Mediterranean,Pakistan,2018,Female,4.77,3.09,7.09,75.04849315068493,1464.0225911901814,219731479.0,5.472
Europe,Austria,2018,Female,4.83,3.91,5.9,52.533150684931506,51466.60313672992,8840521.0,7.396
Americas,Panama,2018,Male,4.9,3.44,6.75,76.95479452054795,16156.074294370932,4165255.0,6.281
Western Pacific,China,2018,Female,4.91,3.95,6.0,59.70624657534246,9805.38064528742,1402760000.0,5.131
Africa,Central African Republic,2018,Male,40.82,22.82,66.15,76.05178082191782,435.9321867500621,5094780.0,3.388909090909091
Americas,Suriname,2018,Male,41.84,29.11,57.91,73.3627397260274,6730.836782503209,593715.0,6.269
Africa,Mozambique,2018,Male,42.76,25.74,65.1,69.5345205479452,510.3799995266744,29423878.0,4.654
Eastern Mediterranean,United Arab Emirates,2018,Both sexes,5.01,2.8,8.05,82.83397260273973,46722.27050289519,9140169.0,6.604
Americas,Nicaragua,2018,Both sexes,5.04,3.42,15.06,78.8158904109589,1981.856370040336,6572233.0,5.819
Western Pacific,Singapore,2018,Female,5.0,3.99,6.16,80.34821917808219,64815.01262806846,5638676.0,6.378
Africa,Kenya,2018,Female,5.21,3.78,6.9,63.22520547945206,1845.783412858356,49953304.0,4.656
Africa,Senegal,2018,Female,5.31,3.11,8.35,71.65452054794521,1484.228225224307,15574909.0,4.769
Europe,Hungary,2018,Female,5.32,4.07,6.79,52.360547945205475,16423.871034958698,9775564.0,5.936
Africa,Mauritania,2018,Both sexes,5.42,2.76,9.9,70.25,1749.9542364537308,4270712.0,4.314
Africa,Madagascar,2018,Female,5.43,3.13,8.81,64.63506849315068,512.5439915182403,26846541.0,4.071
Western Pacific,Australia,2018,Female,5.42,4.39,6.54,61.485863013698626,58327.72654202311,24963258.0,7.177
Europe,Spain,2018,Both sexes,5.38,4.38,6.49,59.13059360730593,30383.428977829375,46797754.0,6.513
Americas,Mexico,2018,Both sexes,5.36,4.59,6.18,61.11441605839416,10130.3208730856,124013861.0,6.55
Americas,Dominican Republic,2018,Both sexes,5.49,3.23,8.94,74.76054794520547,7947.159353957633,10765531.0,5.433
Americas,Canada,2018,Female,5.47,4.39,11.52,36.807534246575344,46587.609299215925,37072620.0,7.175
Europe,Albania,2018,Male,5.55,2.85,8.68,59.88931506849315,5268.116608390283,2866376.0,5.004
Eastern Mediterranean,Saudi Arabia,2018,Both sexes,5.57,3.35,8.66,79.56835616438356,24175.58312374144,35018133.0,6.356
Western Pacific,Malaysia,2018,Both sexes,5.58,3.48,8.62,79.53424657534246,11073.981386202044,32399271.0,5.339
Western Pacific,New Zealand,2018,Female,5.61,4.59,6.78,58.83068493150685,43791.577626013255,4900600.0,7.37
Europe,Switzerland,2018,Female,5.68,4.53,6.99,50.5986301369863,85216.31825063191,8514329.0,7.509
Western Pacific,Mongolia,2018,Female,5.85,3.54,8.97,29.2572602739726,4165.022820779153,3163991.0,5.465
Eastern Mediterranean,United Arab Emirates,2018,Male,5.98,3.33,9.57,82.83397260273973,46722.27050289519,9140169.0,6.604
Africa,Benin,2018,Female,6.17,3.54,10.14,78.73178082191781,1194.4376027139062,11940683.0,5.82
Eastern Mediterranean,Oman,2018,Male,6.25,3.77,10.51,75.0695890410959,19887.588726753936,4601157.0,6.853
South-East Asia,Sri Lanka,2018,Female,6.25,4.15,8.98,77.70164383561644,4378.62649173021,21670000.0,4.435
Americas,Colombia,2018,Male,6.26,4.4,15.06,54.83972602739726,6782.037920331896,49276961.0,5.984
Americas,Guatemala,2018,Both sexes,6.31,4.56,8.51,64.16657534246575,4351.786588356213,16346950.0,6.627
Europe,Norway,2018,Female,6.43,5.84,7.14,41.73342465753425,82786.54634581493,5311916.0,7.444
Africa,Togo,2018,Female,6.49,3.7,10.78,77.92054794520548,873.5548866090085,8046679.0,4.023
Americas,Brazil,2018,Both sexes,6.51,5.95,11.53,69.46438356164384,9121.020092499584,210166592.0,6.191
Europe,Bulgaria,2018,Both sexes,6.6,4.74,8.89,51.37616438356165,9319.715186840707,7025037.0,5.099
Americas,Costa Rica,2018,Both sexes,6.79,4.88,14.06,70.51452054794521,12383.149946953294,5040734.0,7.141
Western Pacific,China,2018,Both sexes,6.81,5.32,8.72,59.70624657534246,9805.38064528742,1402760000.0,5.131
Europe,Italy,2018,Male,6.9,6.37,7.48,58.26657534246575,34936.91364094196,60421760.0,6.517
Africa,Nigeria,2018,Both sexes,6.95,3.9,11.71,79.5527397260274,2125.824640669959,198387623.0,5.252
Eastern Mediterranean,Bahrain,2018,Both sexes,7.04,4.37,10.14,81.30082191780822,25415.75006530293,1487340.0,6.662
Americas,Belize,2018,Both sexes,7.16,5.24,9.52,78.54849315068493,6001.024261515026,382066.0,6.2035
Europe,Finland,2018,Female,7.22,5.84,8.76,42.44684931506849,49988.20620213668,5515525.0,7.858
Eastern Mediterranean,Morocco,2018,Both sexes,7.3,3.43,13.55,61.19534246575342,3544.39086724391,35927511.0,4.897
Africa,Mauritania,2018,Male,7.28,3.53,14.04,70.25,1749.9542364537308,4270712.0,4.314
Americas,Uruguay,2018,Female,7.36,5.69,9.22,60.27890410958904,19026.04961129837,3427042.0,6.372
Europe,Portugal,2018,Both sexes,7.5,5.98,9.32,59.588767123287674,23548.785435137383,10283822.0,5.92
Europe,Romania,2018,Both sexes,7.71,6.09,9.56,53.27095890410959,12409.794712469044,19473970.0,6.151
Western Pacific,Singapore,2018,Both sexes,7.76,6.3,9.42,80.34821917808219,64815.01262806846,5638676.0,6.378
Western Pacific,Japan,2018,Female,7.87,7.37,8.35,56.09525114155252,39925.91472403238,126811000.0,5.794
Africa,Guinea,2018,Female,8.0,4.57,13.24,69.18493150684931,944.417268463842,12554864.0,5.252
Eastern Mediterranean,Saudi Arabia,2018,Male,7.99,4.81,12.34,79.56835616438356,24175.58312374144,35018133.0,6.356
Europe,Spain,2018,Male,8.07,6.62,9.67,59.13059360730593,30383.428977829375,46797754.0,6.513
Europe,Sweden,2018,Female,8.05,6.89,9.31,45.467123287671235,54658.4415736568,10175214.0,7.375
Americas,Haiti,2018,Female,8.18,4.52,13.47,74.56931506849315,1428.4226360289288,11012421.0,3.615
Europe,Denmark,2018,Both sexes,8.18,6.51,10.16,47.8331506849315,61879.77226609316,5793636.0,7.649
Americas,Nicaragua,2018,Male,8.33,5.67,27.3,78.8158904109589,1981.856370040336,6572233.0,5.819
Europe,Germany,2018,Both sexes,8.46,6.99,10.07,48.67880512091038,47944.53273529267,82905782.0,7.118
Europe,Belgium,2018,Female,8.51,6.96,10.26,51.39095890410959,47455.52331957778,11427054.0,6.892
Western Pacific,Malaysia,2018,Male,8.66,5.38,13.45,79.53424657534246,11073.981386202044,32399271.0,5.339
Africa,Mozambique,2018,Female,8.82,4.82,14.77,69.5345205479452,510.3799995266744,29423878.0,4.654
Western Pacific,China,2018,Male,8.79,6.76,11.58,59.70624657534246,9805.38064528742,1402760000.0,5.131
Americas,Mexico,2018,Male,8.84,7.6,10.16,61.11441605839416,10130.3208730856,124013861.0,6.55
Americas,Argentina,2018,Both sexes,8.99,7.25,10.95,61.24904109589041,11816.649536985458,44494502.0,5.793
Americas,Dominican Republic,2018,Male,9.16,5.4,14.96,74.76054794520547,7947.159353957633,10765531.0,5.433
Africa,Madagascar,2018,Both sexes,9.24,5.46,14.75,64.63506849315068,512.5439915182403,26846541.0,4.071
Europe,Ireland,2018,Both sexes,9.17,7.32,11.34,48.69315068493151,79986.09973157773,4867316.0,6.962
Africa,Central African Republic,2018,Female,9.5,5.21,15.96,76.05178082191782,435.9321867500621,5094780.0,3.388909090909091
South-East Asia,Nepal,2018,Both sexes,9.69,5.25,15.14,63.05643835616438,1113.137497615492,28506712.0,4.91
Eastern Mediterranean,Bahrain,2018,Male,9.65,5.95,13.97,81.30082191780822,25415.75006530293,1487340.0,6.662
Eastern Mediterranean,Pakistan,2018,Both sexes,9.79,4.72,17.73,75.04849315068493,1464.0225911901814,219731479.0,5.472
Africa,South Africa,2018,Female,9.81,5.27,15.05,60.604109589041094,7063.995646964313,57339635.0,4.884
Europe,Switzerland,2018,Both sexes,9.88,8.08,11.88,50.5986301369863,85216.31825063191,8514329.0,7.509
Eastern Mediterranean,Kuwait,2017,Female,0.71,0.5,0.99,80.18520547945205,29258.28947610781,4124904.0,6.094
Eastern Mediterranean,Jordan,2017,Female,0.9,0.6,1.29,65.7386301369863,4073.116403698185,10215381.0,4.808
Americas,Panama,2017,Female,0.93,0.65,1.27,79.29260273972602,15687.95654803161,4096063.0,6.568
Americas,Honduras,2017,Female,1.02,0.55,1.76,71.36986301369863,2403.306094178952,9626842.0,6.02
Eastern Mediterranean,Oman,2017,Female,1.2,0.71,1.89,22.00109589041096,17802.548365326358,4541854.0,6.853
South-East Asia,Indonesia,2017,Female,1.19,0.92,1.52,82.98575342465753,3839.785074636737,264498852.0,5.098
Western Pacific,Philippines,2017,Female,1.29,1.02,9.44,83.10246575342467,3077.434431532968,106738501.0,5.594
Eastern Mediterranean,Lebanon,2017,Female,1.72,0.97,2.81,70.01123287671233,8679.897422115517,6109252.0,5.154
Americas,Belize,2017,Female,1.66,1.2,2.25,81.26,6049.391947541054,374693.0,6.2035
Eastern Mediterranean,Tunisia,2017,Female,1.83,0.9,3.15,67.02301369863014,3569.718838836728,11811443.0,4.124
Americas,Colombia,2017,Female,1.82,1.35,2.38,57.110410958904104,6450.319585481235,48351671.0,6.157
Africa,Algeria,2017,Female,1.9,1.0,3.12,64.9958904109589,4134.936055170783,41136546.0,5.249
Eastern Mediterranean,Jordan,2017,Both sexes,1.87,1.25,2.69,65.7386301369863,4073.116403698185,10215381.0,4.808
Eastern Mediterranean,Pakistan,2017,Both sexes,9.98,4.85,18.07,76.25219178082192,1558.0800768585225,216379655.0,5.831
