Region,Country,Year,Sex,actual suicide rate,low suicide rate,high suicide rate,AvgTemperature,GDP
Eastern Mediterranean,Egypt,2001,Male,4.83,2.19,9.37,72.7372602739726,1245.2853079375363
Africa,Mauritania,2001,Female,4.76,2.64,7.64,74.31452054794521,632.2141493718071
Americas,Dominican Republic,2001,Both sexes,4.75,3.3,6.7,74.39369863013698,2907.8375538582222
Western Pacific,Australia,2001,Female,4.86,4.22,5.54,61.78734246575342,20326.276704764503
Americas,Brazil,2001,Both sexes,4.88,4.52,8.1,72.36146118721462,3142.234411299583
Europe,Hungary,2001,Male,40.49,36.13,45.15,51.44027397260274,5280.974424926811
Africa,South Africa,2001,Male,43.16,30.76,53.79,62.144657534246576,2867.472552237663
Americas,Suriname,2001,Male,43.18,32.07,57.32,58.50520547945206,2094.8874812684094
Africa,Namibia,2001,Male,46.42,28.69,69.79,19.304109589041097,1916.2558986993367
Americas,Canada,2001,Female,5.01,4.36,5.7,44.25761643835616,23836.767255600567
Americas,Honduras,2001,Male,5.05,2.75,9.93,69.78109589041095,1119.173031919794
Africa,Nigeria,2001,Female,5.19,2.76,8.1,56.70164383561644,586.831757548014
Eastern Mediterranean,Tunisia,2001,Male,5.23,2.98,8.62,67.51260273972602,2207.660687864085
Americas,Colombia,2001,Both sexes,5.23,4.5,8.28,55.41616438356165,2449.355859778235
Europe,Germany,2001,Female,5.22,4.55,5.92,-15.86513698630137,23849.601776359035
Europe,Italy,2001,Both sexes,5.37,5.07,5.67,57.57534246575342,20475.524112205818
South-East Asia,Indonesia,2001,Male,5.45,3.92,6.83,-75.10109589041096,786.8369448191164
Americas,Costa Rica,2001,Both sexes,5.57,4.62,6.6,72.34575342465753,3941.588655803753
Africa,Algeria,2001,Male,5.73,3.04,10.08,64.66986301369863,1764.5831712461647
Eastern Mediterranean,Saudi Arabia,2001,Male,5.71,3.9,8.85,80.03369863013698,8337.322723658126
Eastern Mediterranean,Pakistan,2001,Female,5.82,3.85,8.78,76.02410958904109,460.1799461736434
Western Pacific,Malaysia,2001,Both sexes,5.83,3.96,8.0,81.98191780821918,3941.122666213687
Europe,Iceland,2001,Female,5.91,4.56,7.54,41.54821917808219,28870.08926880261
Americas,Uruguay,2001,Female,5.93,4.81,7.17,61.44054794520548,6331.155559384293
Africa,Central African Republic,2001,Male,50.94,28.0,82.64,75.06328767123287,253.5825627207223
Africa,Madagascar,2001,Female,6.02,3.69,9.29,66.20657534246575,314.6986916209754
South-East Asia,Thailand,2001,Female,6.02,4.09,8.52,82.64876712328767,1889.971410798339
Europe,Spain,2001,Both sexes,6.09,5.32,6.91,58.61369863013699,15312.070917552754
Americas,Nicaragua,2001,Both sexes,6.21,4.22,7.87,81.57616438356165,1027.181555424088
Americas,Panama,2001,Both sexes,6.16,5.0,7.48,79.37232876712329,3919.609060889428
Africa,Mauritania,2001,Both sexes,6.25,3.35,10.69,74.31452054794521,632.2141493718071
Europe,Bulgaria,2001,Female,6.25,5.23,7.4,50.72410958904109,1765.2391397503163
Europe,Israel,2001,Both sexes,6.31,5.35,7.4,57.859178082191775,21581.100219967168
Europe,Albania,2001,Male,6.49,4.2,8.53,10.75041095890411,1245.2031500759065
South-East Asia,Bangladesh,2001,Both sexes,6.45,4.29,9.09,34.58931506849315,345.05017227090815
Europe,Portugal,2001,Both sexes,6.54,5.53,15.25,62.21917808219178,11714.2231518698
Western Pacific,New Zealand,2001,Female,6.46,5.46,7.55,58.92027397260274,13911.292701184824
Africa,Senegal,2001,Female,6.55,4.03,9.98,76.9304109589041,654.2682729207157
Europe,Norway,2001,Female,6.57,6.05,7.07,40.43561643835616,38599.81967826404
Africa,Guinea,2001,Female,6.73,4.02,10.6,61.13068493150685,482.5116578220803
Eastern Mediterranean,Oman,2001,Both sexes,6.65,4.22,10.17,75.34438356164384,9351.117482577458
Africa,Sierra Leone,2001,Female,6.75,3.98,10.72,-99.0,224.50975331010903
Europe,Denmark,2001,Female,6.89,5.75,8.15,46.67643835616439,30740.317590772414
Americas,Guyana,2001,Male,64.8,50.33,82.14,46.00219178082192,1621.796098943059
Africa,Gambia,2001,Female,7.22,4.18,11.44,57.77835616438356,772.1958376809383
Africa,Gabon,2001,Female,7.23,4.29,11.37,78.31698630136987,3965.75387080721
Europe,Austria,2001,Female,7.21,6.19,8.35,50.82301369863014,24545.43449202372
Americas,Mexico,2001,Male,7.17,6.82,12.45,52.672420091324206,8009.15862764386
Africa,Benin,2001,Female,7.48,4.47,11.92,80.55479452054794,507.9030100949666
Americas,Cuba,2001,Female,7.52,6.47,8.68,70.97232876712329,2844.235459385641
Europe,Sweden,2001,Female,7.51,6.58,8.52,45.73342465753425,27245.349827438316
Eastern Mediterranean,Qatar,2001,Both sexes,7.6,4.84,11.86,82.9868493150685,25836.270792673786
Africa,Kenya,2001,Female,7.59,5.71,9.54,-24.772054794520542,513.2982407051264
Africa,Malawi,2001,Female,7.71,4.63,11.95,-30.364931506849317,269.73170299344457
Western Pacific,Singapore,2001,Female,7.74,6.46,9.13,81.70849315068493,21787.545092188026
Eastern Mediterranean,Morocco,2001,Female,7.83,3.87,15.23,63.95616438356164,1370.1771448679897
Eastern Mediterranean,United Arab Emirates,2001,Both sexes,7.89,4.67,12.18,82.52,30299.86825115714
Africa,Mauritania,2001,Male,8.02,4.19,14.37,74.31452054794521,632.2141493718071
Americas,Dominican Republic,2001,Male,7.96,5.55,11.24,74.39369863013698,2907.8375538582222
Europe,France,2001,Female,8.11,7.09,9.18,55.21260273972602,22565.585792555383
Americas,Brazil,2001,Male,8.05,7.46,14.25,72.36146118721462,3142.234411299583
Americas,Belize,2001,Both sexes,8.19,6.21,10.49,80.46054794520548,4708.294937525191
Africa,Uganda,2001,Female,8.26,4.48,14.66,67.06191780821918,284.56550109254886
Americas,Colombia,2001,Male,8.36,7.24,14.01,55.41616438356165,2449.355859778235
Europe,Switzerland,2001,Female,8.47,7.26,9.74,50.09415525114155,39668.34701860932
Africa,Guinea-Bissau,2001,Female,8.61,5.0,13.78,-99.0,302.2942327617962
Africa,Mozambique,2001,Female,8.59,5.05,13.65,69.03808219178083,310.09506496177994
Europe,Italy,2001,Male,8.58,8.12,9.02,57.57534246575342,20475.524112205818
Western Pacific,Malaysia,2001,Male,8.71,5.79,12.03,81.98191780821918,3941.122666213687
Africa,Togo,2001,Female,8.82,5.07,14.39,80.50821917808219,287.8560173053485
Eastern Mediterranean,Bahrain,2001,Both sexes,8.9,6.11,12.28,81.32301369863013,12291.847614330123
Europe,Finland,2001,Female,8.96,7.68,10.29,42.012054794520544,24945.994809393553
Eastern Mediterranean,United Arab Emirates,2001,Male,9.21,5.41,14.21,82.52,30299.86825115714
Africa,Nigeria,2001,Both sexes,9.34,5.26,15.15,56.70164383561644,586.831757548014
South-East Asia,Bangladesh,2001,Male,9.35,6.17,13.11,34.58931506849315,345.05017227090815
Western Pacific,Japan,2001,Female,9.28,8.77,9.66,54.893150684931506,34428.716143930375
Europe,Hungary,2001,Female,9.37,8.11,10.78,51.44027397260274,5280.974424926811
Europe,Belgium,2001,Female,9.41,8.19,10.73,51.587397260273974,22944.352512130314
Americas,Nicaragua,2001,Male,9.53,6.17,12.08,81.57616438356165,1027.181555424088
Western Pacific,Mongolia,2001,Female,9.65,5.97,14.57,29.413150684931505,594.6128672892715
Europe,Spain,2001,Male,9.71,8.53,10.96,58.61369863013699,15312.070917552754
Africa,Guinea,2001,Both sexes,9.78,5.58,15.98,61.13068493150685,482.5116578220803
Americas,Costa Rica,2001,Male,9.81,8.23,11.54,72.34575342465753,3941.588655803753
Americas,Barbados,2000,Female,0.45,0.34,0.61,79.73606557377049,11910.154925053936
Americas,Honduras,2000,Female,1.14,0.64,1.89,67.41010928961748,1079.710071278999
Americas,Bahamas,2000,Female,1.11,0.8,1.49,76.4153005464481,24849.698782206306
Western Pacific,Philippines,2000,Female,1.12,0.97,1.28,81.90437158469945,1073.2644361933176
Americas,Mexico,2000,Female,1.13,1.05,5.08,53.510018214936245,7581.845374190003
Europe,Cyprus,2000,Female,1.2,0.85,1.65,31.49754098360656,14648.153933825526
Europe,Greece,2000,Female,1.21,0.96,1.52,65.80218579234972,11933.131726703648
Eastern Mediterranean,Saudi Arabia,2000,Female,1.42,0.89,2.15,79.9275956284153,8795.260596418715
Americas,Panama,2000,Female,1.48,1.13,1.91,81.2603825136612,3933.730809656162
Eastern Mediterranean,Kuwait,2000,Female,1.53,1.15,1.96,80.28224043715846,19493.40908093959
Americas,Dominican Republic,2000,Female,1.57,1.06,2.22,73.00710382513661,2805.354841218313
Americas,Costa Rica,2000,Female,1.55,1.2,1.96,70.82677595628415,3773.0746021419423
Americas,Brazil,2000,Female,1.83,1.66,1.97,71.70291438979964,3726.81120005151
Europe,Cyprus,2000,Both sexes,1.92,1.31,2.84,31.49754098360656,14648.153933825526
Eastern Mediterranean,Qatar,2000,Male,10.0,6.31,15.72,82.2688524590164,27494.77133201862
South-East Asia,Bangladesh,2000,Male,10.03,6.63,14.09,1.727868852459016,351.94995840310486
Americas,Belize,2000,Both sexes,10.01,7.6,12.85,79.92896174863388,4720.16821751537
Africa,Sierra Leone,2000,Both sexes,10.13,5.52,16.68,-99.0,187.7482443859356
Eastern Mediterranean,Oman,2000,Male,10.15,6.42,15.65,-99.0,9495.347793120034
Europe,Belgium,2000,Female,10.08,8.79,11.45,52.31502732240437,23012.125719240397
Western Pacific,Mongolia,2000,Female,10.21,6.3,15.45,30.02868852459016,537.8383978472821
Eastern Mediterranean,Bahrain,2000,Male,10.17,7.12,14.59,80.60601092896175,12738.785370401749
Americas,Panama,2000,Male,10.39,8.46,12.58,81.2603825136612,3933.730809656162
Europe,Finland,2000,Female,10.42,8.94,11.94,44.53606557377049,24285.448174972265
Europe,Spain,2000,Male,10.48,9.22,11.82,58.68360655737705,14650.294621859975
Americas,Canada,2000,Both sexes,10.71,9.58,11.9,41.88387978142077,24272.92606245715
Eastern Mediterranean,Morocco,2000,Both sexes,10.85,4.96,20.14,63.35245901639344,1362.3393925422893
Africa,Madagascar,2000,Both sexes,10.75,6.7,16.47,54.80081967213114,277.60211281801554
South-East Asia,Nepal,2000,Both sexes,10.87,6.49,15.87,38.75601092896175,233.32641605241727
Europe,Hungary,2000,Female,10.95,9.46,12.58,53.127049180327866,4628.323555426213
Europe,Israel,2000,Male,11.02,9.5,12.7,69.38169398907104,22270.623503861352
Eastern Mediterranean,Pakistan,2000,Both sexes,11.1,5.39,19.62,48.292486338797815,497.9333693978448
Africa,Gambia,2000,Both sexes,11.14,5.83,19.05,41.95437158469945,905.1203750506854
Americas,Haiti,2000,Female,11.1,6.27,17.94,-8.994262295081967,760.9307443943754
Europe,Germany,2000,Both sexes,11.16,9.88,12.49,-9.930532786885246,23827.148181270917
Europe,Romania,2000,Both sexes,11.33,9.93,18.4,53.8275956284153,1699.5414609583986
Africa,Namibia,2000,Female,11.41,6.26,18.43,62.10327868852459,2156.0901388358197
Western Pacific,Singapore,2000,Both sexes,11.42,9.67,13.33,81.574043715847,23701.518143385103
South-East Asia,Thailand,2000,Both sexes,11.59,7.75,16.27,82.29754098360657,2004.1070422559649
Africa,South Africa,2000,Female,11.61,8.27,15.06,62.61803278688525,3241.661240194742
Western Pacific,Australia,2000,Both sexes,11.85,10.59,13.18,62.25021857923497,21565.36570214372
Americas,Suriname,2000,Female,11.8,8.26,16.14,-5.223770491803279,2414.7521709921884
Europe,Ireland,2000,Both sexes,12.05,10.46,13.76,48.941803278688525,26521.638447107307
Europe,Sweden,2000,Both sexes,12.21,10.9,13.58,47.278688524590166,29628.329765347506
Americas,Costa Rica,2000,Male,12.28,10.34,14.4,70.82677595628415,3773.0746021419423
Western Pacific,New Zealand,2000,Both sexes,12.37,10.97,13.84,59.45710382513661,14121.93972427201
Europe,Denmark,2000,Both sexes,12.5,10.78,14.41,48.31475409836066,30737.39871360738
Europe,Iceland,2000,Both sexes,12.68,10.13,15.54,40.175683060109286,32067.08715491964
Americas,Haiti,2000,Both sexes,12.72,6.71,20.42,-8.994262295081967,760.9307443943754
Europe,Norway,2000,Both sexes,13.02,12.19,13.91,43.63415300546448,38176.05849880677
Americas,Guatemala,2000,Both sexes,13.48,10.41,17.09,64.94945355191257,1441.963770736129
Africa,Burundi,2000,Female,13.55,7.69,22.14,-99.0,112.42098482104264
Africa,Guinea,2000,Male,13.69,7.58,23.0,-11.979508196721312,512.1092886019608
Africa,Nigeria,2000,Male,13.7,8.02,22.57,18.044672131147543,565.3041319168699
Eastern Mediterranean,Morocco,2000,Male,13.94,6.03,25.17,63.35245901639344,1362.3393925422893
Europe,Bulgaria,2000,Both sexes,14.05,12.03,16.3,51.7275956284153,1635.7749010019202
South-East Asia,Sri Lanka,2000,Female,13.99,12.17,25.94,36.26092896174863,1018.929401124526
Africa,Congo,2000,Female,14.08,7.99,23.03,65.37677595628416,1156.3675346168618
Africa,Sierra Leone,2000,Male,14.37,7.51,24.2,-99.0,187.7482443859356
Africa,Senegal,2000,Both sexes,14.44,8.82,22.05,74.16065573770491,618.1031514849124
Americas,Guyana,2000,Female,14.45,10.12,39.95,27.549999999999997,1497.2645231021206
Americas,Uruguay,2000,Both sexes,14.5,12.4,16.76,59.978415300546445,6932.471649839925
Western Pacific,China,2000,Female,14.47,12.64,16.59,60.078415300546446,958.2565030140768
Africa,Zambia,2000,Female,14.46,8.46,23.1,55.88579234972678,364.0259698700976
Africa,Central African Republic,2000,Female,14.57,7.72,24.26,68.64672131147542,254.5328076481621
Americas,Haiti,2000,Male,14.72,7.32,23.49,-8.994262295081967,760.9307443943754
Africa,Benin,2000,Both sexes,14.72,9.07,22.57,53.234153005464485,501.7486122246421
Western Pacific,China,2000,Both sexes,14.85,11.26,17.17,60.078415300546446,958.2565030140768
Western Pacific,Singapore,2000,Male,15.21,12.94,17.67,81.574043715847,23701.518143385103
Europe,Poland,2000,Both sexes,15.31,14.55,16.07,49.372950819672134,4472.743715832529
Africa,Gambia,2000,Male,15.31,7.66,27.04,41.95437158469945,905.1203750506854
Western Pacific,China,2000,Male,15.48,9.97,18.03,60.078415300546446,958.2565030140768
Africa,Madagascar,2000,Male,15.51,9.71,23.69,54.80081967213114,277.60211281801554
Americas,Cuba,2000,Both sexes,15.63,13.68,24.98,67.05983606557378,2752.2397999386085
Africa,Kenya,2000,Both sexes,15.81,11.4,21.8,-92.23934426229508,513.6249677816219
Europe,Austria,2000,Both sexes,15.82,13.94,17.84,52.759562841530055,24567.929177726503
Europe,France,2000,Both sexes,15.81,14.04,20.9,55.76420765027323,22467.82510267489
Europe,Switzerland,2000,Both sexes,15.89,14.01,17.86,50.92540983606557,38875.89998253552
Americas,Argentina,2000,Male,15.96,13.75,18.41,61.955191256830595,8312.430527259381
Eastern Mediterranean,Pakistan,2000,Male,16.11,6.9,29.81,48.292486338797815,497.9333693978448
South-East Asia,Thailand,2000,Male,16.39,10.84,23.05,82.29754098360657,2004.1070422559649
Americas,Canada,2000,Male,16.57,14.94,18.29,41.88387978142077,24272.92606245715
Europe,Sweden,2000,Male,17.09,15.38,18.88,47.278688524590166,29628.329765347506
Americas,Belize,2000,Male,17.16,13.08,21.93,79.92896174863388,4720.16821751537
Africa,Togo,2000,Both sexes,17.28,10.43,26.61,77.71666666666667,297.15962965933585
South-East Asia,India,2000,Female,17.36,14.76,20.17,79.84139344262296,449.35155057899067
Africa,Guinea-Bissau,2000,Both sexes,17.54,9.58,28.18,-99.0,294.6589100085117
Europe,Germany,2000,Male,17.65,15.7,19.69,-9.930532786885246,23827.148181270917
Western Pacific,Japan,2000,Both sexes,18.08,17.45,18.61,55.881147540983605,39181.45010423347
Europe,Belgium,2000,Both sexes,18.3,16.3,20.43,52.31502732240437,23012.125719240397
Western Pacific,Australia,2000,Male,18.82,16.97,20.81,62.25021857923497,21565.36570214372
Europe,Denmark,2000,Male,18.87,16.45,21.52,48.31475409836066,30737.39871360738
South-East Asia,India,2000,Both sexes,19.09,15.04,22.27,79.84139344262296,449.35155057899067
Africa,Malawi,2000,Both sexes,19.22,12.21,28.34,23.962841530054643,280.5475394787971
Europe,Iceland,2000,Male,19.26,15.57,23.32,40.175683060109286,32067.08715491964
Africa,Gabon,2000,Both sexes,19.36,11.37,29.76,71.46284153005465,4459.602016692569
South-East Asia,Nepal,2000,Male,19.35,11.56,28.02,38.75601092896175,233.32641605241727
Europe,Romania,2000,Male,19.43,17.14,32.75,53.8275956284153,1699.5414609583986
Europe,Ireland,2000,Male,19.78,17.41,22.26,48.941803278688525,26521.638447107307
Europe,Norway,2000,Male,19.94,18.76,21.24,43.63415300546448,38176.05849880677
Eastern Mediterranean,Oman,2000,Female,1.95,1.17,3.08,-99.0,9495.347793120034
Europe,Portugal,2000,Female,2.11,1.74,2.52,62.27650273224044,11485.769845669516
South-East Asia,Indonesia,2000,Female,2.1,1.66,2.66,-66.67267759562841,820.7606920118141
Western Pacific,Philippines,2000,Both sexes,2.26,1.83,2.85,81.90437158469945,1073.2644361933176
Eastern Mediterranean,Lebanon,2000,Female,2.35,1.34,3.7,69.42349726775956,3860.1991498118705
Eastern Mediterranean,Jordan,2000,Female,2.41,1.63,3.45,63.86256830601093,1725.568582930752
Americas,Peru,2000,Female,2.4,1.7,3.3,65.25191256830601,1941.262634551967
Eastern Mediterranean,Bahrain,2000,Female,2.51,1.78,3.41,80.60601092896175,12738.785370401749
Americas,Bahamas,2000,Both sexes,2.53,1.87,3.34,76.4153005464481,24849.698782206306
Eastern Mediterranean,Tunisia,2000,Female,2.63,1.41,4.34,67.11967213114754,2170.5081429401703
Eastern Mediterranean,Qatar,2000,Female,2.55,1.54,3.94,82.2688524590164,27494.77133201862
Europe,Cyprus,2000,Male,2.63,1.76,4.03,31.49754098360656,14648.153933825526
Americas,Barbados,2000,Both sexes,2.6,1.93,3.39,79.73606557377049,11910.154925053936
Americas,Colombia,2000,Female,2.57,2.16,8.94,54.91857923497268,2530.4106894197325
Eastern Mediterranean,Egypt,2000,Female,2.65,1.42,4.33,70.77185792349727,1340.6446181039612
Europe,Italy,2000,Female,2.72,2.53,2.9,57.8233606557377,20079.011739618734
South-East Asia,Nepal,2000,Female,2.84,1.71,4.48,38.75601092896175,233.32641605241727
Europe,Israel,2000,Female,2.79,2.23,3.42,69.38169398907104,22270.623503861352
Europe,Albania,2000,Female,2.91,2.23,3.68,54.75792349726776,1096.0286880634446
Americas,Belize,2000,Female,2.93,2.17,3.86,79.92896174863388,4720.16821751537
Europe,Greece,2000,Both sexes,2.86,2.38,3.42,65.80218579234972,11933.131726703648
Western Pacific,New Zealand,2000,Male,20.79,18.6,23.07,59.45710382513661,14121.93972427201
Africa,Mozambique,2000,Both sexes,20.91,13.09,31.4,46.265846994535515,333.7740425348314
South-East Asia,India,2000,Male,20.9,15.41,24.45,79.84139344262296,449.35155057899067
Africa,Uganda,2000,Both sexes,21.65,12.61,35.71,35.456010928961746,282.2046960156834
Europe,Finland,2000,Both sexes,21.74,19.36,24.19,44.53606557377049,24285.448174972265
Europe,Bulgaria,2000,Male,21.77,18.78,25.11,51.7275956284153,1635.7749010019202
Americas,Cuba,2000,Male,22.71,19.99,39.72,67.05983606557378,2752.2397999386085
Africa,Burundi,2000,Both sexes,23.43,13.93,36.87,-99.0,112.42098482104264
Africa,Senegal,2000,Male,23.52,14.56,35.51,74.16065573770491,618.1031514849124
Western Pacific,Mongolia,2000,Both sexes,23.63,14.36,36.36,30.02868852459016,537.8383978472821
Africa,Benin,2000,Male,23.64,14.71,35.82,53.234153005464485,501.7486122246421
Europe,Switzerland,2000,Male,23.73,21.11,26.46,50.92540983606557,38875.89998253552
Africa,Zambia,2000,Both sexes,24.03,14.87,36.87,55.88579234972678,364.0259698700976
Americas,Guatemala,2000,Male,24.04,18.63,30.34,64.94945355191257,1441.963770736129
Europe,France,2000,Male,24.25,21.66,33.3,55.76420765027323,22467.82510267489
Africa,Congo,2000,Both sexes,24.75,14.52,38.68,65.37677595628416,1156.3675346168618
Africa,Kenya,2000,Male,24.77,17.54,35.07,-92.23934426229508,513.6249677816219
Europe,Austria,2000,Male,24.88,22.11,27.82,52.759562841530055,24567.929177726503
Americas,Suriname,2000,Both sexes,24.96,18.34,33.48,-5.223770491803279,2414.7521709921884
Americas,Uruguay,2000,Male,25.67,22.19,29.38,59.978415300546445,6932.471649839925
Africa,South Africa,2000,Both sexes,26.56,18.68,32.97,62.61803278688525,3241.661240194742
Europe,Hungary,2000,Both sexes,26.62,23.59,29.87,53.127049180327866,4628.323555426213
Europe,Poland,2000,Male,26.77,25.53,28.03,49.372950819672134,4472.743715832529
Western Pacific,Japan,2000,Male,26.76,26.01,27.45,55.881147540983605,39181.45010423347
Africa,Togo,2000,Male,27.04,16.59,40.87,77.71666666666667,297.15962965933585
Europe,Belgium,2000,Male,26.99,24.22,29.95,52.31502732240437,23012.125719240397
South-East Asia,Sri Lanka,2000,Both sexes,27.43,22.33,42.06,36.26092896174863,1018.929401124526
